YEAR	SOURCE	RECEIVER	LN_TRADE
1984	ARG	FRA	19.9368572700648
1984	FRA	ARG	19.6393956728422
1985	ARG	FRA	19.950551060955
1985	FRA	ARG	19.6225945007305
1986	ARG	FRA	19.6551886450952
1986	FRA	ARG	19.7341033536007
1987	ARG	FRA	19.7826668325864
1987	FRA	ARG	19.6962682178021
1988	ARG	FRA	19.9601065222085
1988	FRA	ARG	19.8804707057126
1989	ARG	FRA	20.0263518090004
1989	FRA	ARG	19.3762429651348
1990	ARG	FRA	20.3095126291222
1990	FRA	ARG	19.2491643403063
1991	ARG	FRA	20.2073749014746
1991	FRA	ARG	0.0
1992	ARG	FRA	20.1973854940614
1992	FRA	ARG	20.3724920587771
1993	ARG	FRA	19.8578893156913
1993	FRA	ARG	20.5956642486553
1994	ARG	FRA	19.861306528505
1994	FRA	ARG	20.9430120402149
1995	ARG	FRA	20.1098071391929
1995	FRA	ARG	20.8846284073655
1996	ARG	FRA	20.1088402000795
1996	FRA	ARG	20.982895029025
1997	ARG	FRA	20.0483934240996
1997	FRA	ARG	21.1106833405578
1998	ARG	FRA	19.9754432279501
1998	FRA	ARG	21.3944637986702
1999	ARG	FRA	19.9904581068581
1999	FRA	ARG	21.3297261318714
2000	ARG	FRA	20.0251872228313
2000	FRA	ARG	20.6469524079443
1981	ARG	DEU	20.9514596276482
1981	DEU	ARG	21.2620678808795
1982	ARG	DEU	21.0624025004849
1982	DEU	ARG	20.5660477247934
1983	ARG	DEU	20.9535203410634
1983	DEU	ARG	20.5252421238308
1984	ARG	DEU	20.972223548831
1984	DEU	ARG	20.4132548639175
1985	ARG	DEU	20.8759623608435
1985	DEU	ARG	20.2871419756092
1986	ARG	DEU	20.9861557053431
1986	DEU	ARG	20.5275966501378
1987	ARG	DEU	20.9972305781636
1987	DEU	ARG	20.8722016647969
1988	ARG	DEU	20.987972663478
1988	DEU	ARG	20.5131858104071
1989	ARG	DEU	20.8880719342159
1989	DEU	ARG	20.1201253827069
1990	ARG	DEU	21.1912533658903
1990	DEU	ARG	20.0221015316349
1991	ARG	DEU	21.1904768330711
1991	DEU	ARG	0.0
1992	ARG	DEU	21.0829587901771
1992	DEU	ARG	21.0082624128822
1993	ARG	DEU	20.849187903533
1993	DEU	ARG	20.9218668275068
1994	ARG	DEU	20.9022143955907
1994	DEU	ARG	21.1971688912525
1995	ARG	DEU	20.8669208741572
1995	DEU	ARG	21.0690420842008
1996	ARG	DEU	20.7360371098167
1996	DEU	ARG	21.1720964117951
1997	ARG	DEU	20.5434795512649
1997	DEU	ARG	21.2964568029108
1998	ARG	DEU	20.6066327080469
1998	DEU	ARG	21.4073376183905
1999	ARG	DEU	20.6669275088964
1999	DEU	ARG	21.0994267979214
2000	ARG	DEU	20.5430697393629
2000	DEU	ARG	20.9098057912773
1981	ARG	GRC	16.6878132666662
1981	GRC	ARG	17.9131516853253
1982	ARG	GRC	17.0402642968387
1982	GRC	ARG	13.4393627223532
1983	ARG	GRC	16.5977879524837
1983	GRC	ARG	11.3849078623616
1984	ARG	GRC	17.6223700209766
1984	GRC	ARG	15.3661324487121
1985	ARG	GRC	16.7504850210464
1985	GRC	ARG	11.3688924097177
1986	ARG	GRC	17.0772957239851
1986	GRC	ARG	12.0885065776667
1987	ARG	GRC	17.1125307652759
1987	GRC	ARG	16.5492170848528
1988	ARG	GRC	17.1977230391668
1988	GRC	ARG	11.3010058926215
1989	ARG	GRC	17.8608622079972
1989	GRC	ARG	12.947211810816
1990	ARG	GRC	17.9461780815727
1990	GRC	ARG	13.4000390153366
1991	ARG	GRC	18.2826151105885
1991	GRC	ARG	0.0
1992	ARG	GRC	18.1654735619841
1992	GRC	ARG	16.6996485195142
1993	ARG	GRC	18.1795624019686
1993	GRC	ARG	16.3317066001569
1994	ARG	GRC	18.2528608479966
1994	GRC	ARG	16.973222437743
1995	ARG	GRC	18.3319482521915
1995	GRC	ARG	16.4226498099949
1996	ARG	GRC	18.5573484005759
1996	GRC	ARG	16.1273874379646
1997	ARG	GRC	18.2885881668656
1997	GRC	ARG	16.4162081011857
1998	ARG	GRC	18.1577989055408
1998	GRC	ARG	16.0595722737457
1999	ARG	GRC	18.1128647691103
1999	GRC	ARG	16.392746083227
2000	ARG	GRC	18.2778149611443
2000	GRC	ARG	16.4735623452573
1981	ARG	GTM	15.2707460573298
1981	GTM	ARG	12.1705802935246
1982	ARG	GTM	15.7468963990656
1982	GTM	ARG	14.6042491764637
1983	ARG	GTM	15.389210574347
1983	GTM	ARG	11.1507218408766
1984	ARG	GTM	15.6395566092192
1984	GTM	ARG	10.4125879063964
1985	ARG	GTM	15.5024892106113
1985	GTM	ARG	10.5424794916366
1986	ARG	GTM	15.3375589256947
1986	GTM	ARG	10.9565479727987
1987	ARG	GTM	15.6601010305273
1987	GTM	ARG	10.8920676647931
1988	ARG	GTM	16.5445067820171
1988	GTM	ARG	12.1936986809356
1989	ARG	GTM	16.7064196211277
1989	GTM	ARG	10.1075865143322
1990	ARG	GTM	17.1089252020708
1990	GTM	ARG	11.5398667724606
1991	ARG	GTM	16.9004676453192
1991	GTM	ARG	0.0
1992	ARG	GTM	17.9144245419953
1992	GTM	ARG	13.5169442222392
1993	ARG	GTM	16.9492414045453
1993	GTM	ARG	13.6837751346166
1994	ARG	GTM	16.4890104550448
1994	GTM	ARG	14.9126741432473
1995	ARG	GTM	17.0039730426294
1995	GTM	ARG	14.2798315236828
1996	ARG	GTM	17.2588524281989
1996	GTM	ARG	15.8239533051997
1997	ARG	GTM	17.3784604560375
1997	GTM	ARG	14.3252842001804
1998	ARG	GTM	17.688337889535
1998	GTM	ARG	15.2143628770059
1999	ARG	GTM	17.122185738725
1999	GTM	ARG	14.522628013343
2000	ARG	GTM	17.1793890728163
2000	GTM	ARG	13.800398950609
1981	ARG	HND	15.4015407233513
1981	HND	ARG	10.8077641587302
1982	ARG	HND	14.432078449817
1982	HND	ARG	11.6230998190171
1983	ARG	HND	14.581522314918
1983	HND	ARG	10.4455461524229
1984	ARG	HND	14.7414207219365
1984	HND	ARG	0.0
1985	ARG	HND	15.2927067078721
1985	HND	ARG	0.0
1986	ARG	HND	14.5506277290273
1986	HND	ARG	12.6662549768271
1987	ARG	HND	15.2903152911506
1987	HND	ARG	11.9791891096244
1988	ARG	HND	15.3655905661487
1988	HND	ARG	11.1549449353975
1989	ARG	HND	15.1782290826469
1989	HND	ARG	0.0
1990	ARG	HND	15.7289089656034
1990	HND	ARG	8.2936392651676
1991	ARG	HND	15.1551276493192
1991	HND	ARG	0.0
1992	ARG	HND	15.4473390209897
1992	HND	ARG	11.7067766935448
1993	ARG	HND	15.2727046641804
1993	HND	ARG	14.8212286179235
1994	ARG	HND	14.57560740479
1994	HND	ARG	15.984630394724
1995	ARG	HND	14.8488920264186
1995	HND	ARG	11.5819983752487
1996	ARG	HND	14.9887042883534
1996	HND	ARG	12.6334294443999
1997	ARG	HND	15.5781735895298
1997	HND	ARG	11.9344091885001
1998	ARG	HND	15.0116856915934
1998	HND	ARG	12.0123698881249
1999	ARG	HND	15.3248250723442
1999	HND	ARG	12.3405204930816
2000	ARG	HND	15.6433952491242
2000	HND	ARG	13.0703814248936
1981	ARG	ISL	11.4068873086914
1981	ISL	ARG	10.015981819799
1982	ARG	ISL	12.307775719756
1982	ISL	ARG	0.0
1983	ARG	ISL	12.9603640577478
1983	ISL	ARG	8.4818568760194
1984	ARG	ISL	13.1124481526337
1984	ISL	ARG	0.0
1985	ARG	ISL	13.0984722473515
1985	ISL	ARG	0.0
1986	ARG	ISL	12.3614222023504
1986	ISL	ARG	0.0
1987	ARG	ISL	12.9966998851181
1987	ISL	ARG	0.0
1988	ARG	ISL	13.338037425569
1988	ISL	ARG	7.59338015497733
1989	ARG	ISL	12.8879270357509
1989	ISL	ARG	9.09877065490615
1990	ARG	ISL	12.7426637150444
1990	ISL	ARG	11.48491691563
1991	ARG	ISL	13.2048202530062
1991	ISL	ARG	0.0
1992	ARG	ISL	12.9450092276648
1992	ISL	ARG	10.4851117465405
1993	ARG	ISL	11.8396908958537
1993	ISL	ARG	10.9740714395051
1994	ARG	ISL	12.3962948096317
1994	ISL	ARG	0.0
1995	ARG	ISL	12.2090083910643
1995	ISL	ARG	12.6075625532772
1996	ARG	ISL	11.715804107009
1996	ISL	ARG	11.480579220616
1997	ARG	ISL	12.4973440792583
1997	ISL	ARG	14.340549935003
1998	ARG	ISL	11.9404083240681
1998	ISL	ARG	13.7797391644487
1999	ARG	ISL	12.2480980434012
1999	ISL	ARG	12.9117002757314
2000	ARG	ISL	12.931563581698
2000	ISL	ARG	11.9299369892454
1981	ARG	IND	15.0999167278435
1981	IND	ARG	16.1295986303528
1982	ARG	IND	0.0
1982	IND	ARG	14.7111804813823
1983	ARG	IND	18.5588030093186
1983	IND	ARG	15.0885513858929
1984	ARG	IND	18.5704980740316
1984	IND	ARG	14.6021473930727
1985	ARG	IND	17.7559343748164
1985	IND	ARG	14.4499046186534
1986	ARG	IND	17.7881711160656
1986	IND	ARG	14.6032508862728
1987	ARG	IND	17.5719330234365
1987	IND	ARG	14.9204047367383
1988	ARG	IND	18.4229736526943
1988	IND	ARG	15.7357488324164
1989	ARG	IND	18.148355122716
1989	IND	ARG	15.0163321428935
1990	ARG	IND	18.1296357274581
1990	IND	ARG	16.1328806698292
1991	ARG	IND	17.6562616672278
1991	IND	ARG	0.0
1992	ARG	IND	17.2415225787171
1992	IND	ARG	17.3841745737774
1993	ARG	IND	17.6358798056274
1993	IND	ARG	17.558624497445
1994	ARG	IND	18.2561697474431
1994	IND	ARG	17.8954533892508
1995	ARG	IND	18.811593360694
1995	IND	ARG	18.0699522189391
1996	ARG	IND	19.2127871551208
1996	IND	ARG	18.3094440829452
1997	ARG	IND	18.7380141599629
1997	IND	ARG	18.7371146675652
1998	ARG	IND	19.6981688220214
1998	IND	ARG	18.8198039403539
1999	ARG	IND	19.6987871949554
1999	IND	ARG	18.605823458642
2000	ARG	IND	19.7744000137761
2000	IND	ARG	18.7340791072961
1981	ARG	IDN	16.7554829561572
1981	IDN	ARG	14.1706009260033
1982	ARG	IDN	16.650326678637
1982	IDN	ARG	10.8938349199391
1983	ARG	IDN	17.5174690257449
1983	IDN	ARG	12.3644838834363
1984	ARG	IDN	16.3469759387875
1984	IDN	ARG	0.0
1985	ARG	IDN	17.995193208516
1985	IDN	ARG	0.0
1986	ARG	IDN	17.3245510799978
1986	IDN	ARG	11.2918634820025
1987	ARG	IDN	17.9469516840684
1987	IDN	ARG	10.8949120833425
1988	ARG	IDN	18.1215856586155
1988	IDN	ARG	16.065772307099
1989	ARG	IDN	17.0503322633944
1989	IDN	ARG	13.2387096538177
1990	ARG	IDN	18.8450531896405
1990	IDN	ARG	16.2272866239535
1991	ARG	IDN	18.7339901922358
1991	IDN	ARG	0.0
1992	ARG	IDN	18.8735054627381
1992	IDN	ARG	16.6750915893927
1993	ARG	IDN	18.6642684818597
1993	IDN	ARG	17.2607634865476
1994	ARG	IDN	18.6733351180859
1994	IDN	ARG	17.6736703694268
1995	ARG	IDN	19.3526868361563
1995	IDN	ARG	18.1704017765059
1996	ARG	IDN	19.2740897751067
1996	IDN	ARG	18.2723249290546
1997	ARG	IDN	19.2550328638767
1997	IDN	ARG	18.6650379175663
1998	ARG	IDN	18.3833728166195
1998	IDN	ARG	18.7706534042803
1999	ARG	IDN	18.4184060437404
1999	IDN	ARG	18.5967474030553
2000	ARG	IDN	18.3507745519437
2000	IDN	ARG	18.4368032057783
1981	ARG	IRL	16.7227621735035
1981	IRL	ARG	17.2086886574314
1982	ARG	IRL	16.6010562613956
1982	IRL	ARG	16.4443749382481
1983	ARG	IRL	16.5798332136036
1983	IRL	ARG	15.8055009253837
1984	ARG	IRL	16.5937591597377
1984	IRL	ARG	16.0406965534776
1985	ARG	IRL	16.7421290662396
1985	IRL	ARG	15.6267167245932
1986	ARG	IRL	17.0523816117022
1986	IRL	ARG	15.9470120813588
1987	ARG	IRL	16.2587259095935
1987	IRL	ARG	16.1271417094282
1988	ARG	IRL	16.617253966146
1988	IRL	ARG	16.66850710931
1989	ARG	IRL	16.9558926396465
1989	IRL	ARG	16.1945095754583
1990	ARG	IRL	16.7297862708246
1990	IRL	ARG	16.4240870432783
1991	ARG	IRL	16.72034316869
1991	IRL	ARG	0.0
1992	ARG	IRL	16.6712492778561
1992	IRL	ARG	16.9117627922776
1993	ARG	IRL	16.3913242141974
1993	IRL	ARG	16.9530769296022
1994	ARG	IRL	16.3534567992315
1994	IRL	ARG	17.5282885200761
1995	ARG	IRL	15.9674995158646
1995	IRL	ARG	18.2034815077561
1996	ARG	IRL	17.3144703715143
1996	IRL	ARG	18.1425852367248
1997	ARG	IRL	16.2007087494839
1997	IRL	ARG	18.3393566065438
1998	ARG	IRL	16.5801875992035
1998	IRL	ARG	18.1538631555979
1999	ARG	IRL	17.0866173966338
1999	IRL	ARG	18.5180374569788
2000	ARG	IRL	17.4178199831347
2000	IRL	ARG	18.2467032980376
1981	ARG	ISR	18.6595966674946
1981	ISR	ARG	17.118651152039
1982	ARG	ISR	18.4785627586388
1982	ISR	ARG	16.761122988155
1983	ARG	ISR	18.5665613860494
1983	ISR	ARG	16.711193128923
1984	ARG	ISR	18.0457393094174
1984	ISR	ARG	16.5943478406008
1985	ARG	ISR	17.8854074716156
1985	ISR	ARG	16.5976432691948
1986	ARG	ISR	17.5638358484597
1986	ISR	ARG	16.7246902933402
1987	ARG	ISR	17.8578429293277
1987	ISR	ARG	16.7962673458507
1988	ARG	ISR	17.854974060909
1988	ISR	ARG	16.4344420145624
1989	ARG	ISR	17.9944138097887
1989	ISR	ARG	16.3728927806883
1990	ARG	ISR	18.2911157676164
1990	ISR	ARG	16.2409331000204
1991	ARG	ISR	18.2490070116453
1991	ISR	ARG	0.0
1992	ARG	ISR	17.7458127071704
1992	ISR	ARG	17.7005112468412
1993	ARG	ISR	17.4507702241194
1993	ISR	ARG	17.6032909604545
1994	ARG	ISR	17.7670062886217
1994	ISR	ARG	17.9628342613892
1995	ARG	ISR	17.9997209102409
1995	ISR	ARG	18.0670364518768
1996	ARG	ISR	17.9841448949858
1996	ISR	ARG	18.4221723638404
1997	ARG	ISR	18.0002654801396
1997	ISR	ARG	18.8700566553853
1998	ARG	ISR	18.4122425777067
1998	ISR	ARG	18.5419808432269
1999	ARG	ISR	18.1220658615555
1999	ISR	ARG	18.5488670504776
2000	ARG	ISR	18.0585911816754
2000	ISR	ARG	18.4327648857198
1981	ARG	ITA	20.4918183557128
1981	ITA	ARG	20.6446603898427
1982	ARG	ITA	20.3421045346326
1982	ITA	ARG	19.8358769858912
1983	ARG	ITA	20.3382149409245
1983	ITA	ARG	19.8027994858925
1984	ARG	ITA	20.4107867427911
1984	ITA	ARG	19.5702400130754
1985	ARG	ITA	20.5018501869552
1985	ITA	ARG	19.7405176570919
1986	ARG	ITA	20.1421032822417
1986	ITA	ARG	19.745697123363
1987	ARG	ITA	20.0795934398864
1987	ITA	ARG	20.1490922009587
1988	ARG	ITA	20.3146313351712
1988	ITA	ARG	19.9522773242274
1989	ARG	ITA	20.244982925547
1989	ITA	ARG	19.6385933455135
1990	ARG	ITA	20.5482204509428
1990	ITA	ARG	19.4546337377706
1991	ARG	ITA	20.5811881976526
1991	ITA	ARG	0.0
1992	ARG	ITA	20.4290866996294
1992	ITA	ARG	20.654820708723
1993	ARG	ITA	20.2716737588288
1993	ITA	ARG	20.8793185882264
1994	ARG	ITA	20.5118580577877
1994	ITA	ARG	21.2318195755094
1995	ARG	ITA	20.6971920134664
1995	ITA	ARG	21.0757260005319
1996	ARG	ITA	20.654208421121
1996	ITA	ARG	21.2241051726588
1997	ARG	ITA	20.611265662643
1997	ITA	ARG	21.3460369794305
1998	ARG	ITA	20.5536708766087
1998	ITA	ARG	21.2512756087735
1999	ARG	ITA	20.5443215264107
1999	ITA	ARG	21.0598970190564
2000	ARG	ITA	20.600372679957
2000	ITA	ARG	20.6862432166959
1981	ARG	JAM	14.2666844655717
1981	JAM	ARG	0.0
1982	ARG	JAM	14.7971426195974
1982	JAM	ARG	17.4702155010782
1983	ARG	JAM	14.3857469927611
1983	JAM	ARG	10.2409137230022
1984	ARG	JAM	13.8867110068709
1984	JAM	ARG	0.0
1985	ARG	JAM	13.2072827364849
1985	JAM	ARG	0.0
1986	ARG	JAM	14.3255407917689
1986	JAM	ARG	8.5826545302397
1987	ARG	JAM	15.4016118235725
1987	JAM	ARG	7.74287261724991
1988	ARG	JAM	15.1119532330507
1988	JAM	ARG	0.0
1989	ARG	JAM	16.5868501438055
1989	JAM	ARG	7.9489428944575
1990	ARG	JAM	15.5351663262149
1990	JAM	ARG	7.38951196826
1991	ARG	JAM	14.9364925599489
1991	JAM	ARG	0.0
1992	ARG	JAM	14.1845152846044
1992	JAM	ARG	14.0905395188231
1993	ARG	JAM	14.8870833506091
1993	JAM	ARG	13.8789028335292
1994	ARG	JAM	14.9457029959508
1994	JAM	ARG	14.0486762698363
1995	ARG	JAM	15.8211614822613
1995	JAM	ARG	11.2610471600805
1996	ARG	JAM	15.0165430255695
1996	JAM	ARG	12.2811292559482
1997	ARG	JAM	15.1544490429112
1997	JAM	ARG	11.2856894622034
1998	ARG	JAM	14.8153258260647
1998	JAM	ARG	11.9605017642029
1999	ARG	JAM	14.7431901894157
1999	JAM	ARG	11.2007876706347
2000	ARG	JAM	15.5157811867615
2000	JAM	ARG	10.822155456696
1981	ARG	JPN	20.0930832487495
1981	JPN	ARG	21.3269169228918
1982	ARG	JPN	20.4183656588326
1982	JPN	ARG	20.4574461343719
1983	ARG	JPN	20.6614324501231
1983	JPN	ARG	20.090712820883
1984	ARG	JPN	20.513205375124
1984	JPN	ARG	20.2499635008586
1985	ARG	JPN	20.3792511880465
1985	JPN	ARG	19.8676300247984
1986	ARG	JPN	20.4885434660974
1986	JPN	ARG	20.0862548150362
1987	ARG	JPN	19.9339474915197
1987	JPN	ARG	20.3215766423423
1988	ARG	JPN	20.4017269586124
1988	JPN	ARG	20.1513514286232
1989	ARG	JPN	20.1769476349245
1989	JPN	ARG	19.3406245225706
1990	ARG	JPN	20.3763982199671
1990	JPN	ARG	19.2909395092576
1991	ARG	JPN	20.4533854055027
1991	JPN	ARG	0.0
1992	ARG	JPN	20.2579972238786
1992	JPN	ARG	20.5673763367592
1993	ARG	JPN	20.1831498749921
1993	JPN	ARG	20.4958577403236
1994	ARG	JPN	20.0394170467974
1994	JPN	ARG	20.3950257559491
1995	ARG	JPN	19.9958983984691
1995	JPN	ARG	20.5040087255114
1996	ARG	JPN	20.1655913343785
1996	JPN	ARG	20.4950826579834
1997	ARG	JPN	20.1326511292449
1997	JPN	ARG	20.9112806129533
1998	ARG	JPN	20.429875439157
1998	JPN	ARG	21.1517101548662
1999	ARG	JPN	20.1462884982865
1999	JPN	ARG	20.8224370852247
2000	ARG	JPN	19.9302534162286
2000	JPN	ARG	20.6769888587279
1981	ARG	KOR	17.7861227011391
1981	KOR	ARG	18.8353104593545
1982	ARG	KOR	17.7422993805475
1982	KOR	ARG	17.072332761329
1983	ARG	KOR	18.4595679613955
1983	KOR	ARG	16.5443528112805
1984	ARG	KOR	18.4842522304736
1984	KOR	ARG	17.351426030641
1985	ARG	KOR	17.7357362266263
1985	KOR	ARG	16.6942858008502
1986	ARG	KOR	18.7291454006442
1986	KOR	ARG	17.6319272314182
1987	ARG	KOR	18.2480926687868
1987	KOR	ARG	18.0472679728886
1988	ARG	KOR	18.5458899446518
1988	KOR	ARG	18.6468284769362
1989	ARG	KOR	18.3885363131524
1989	KOR	ARG	18.3811400668367
1990	ARG	KOR	18.5488575780006
1990	KOR	ARG	18.5649742442356
1991	ARG	KOR	18.7337857281685
1991	KOR	ARG	0.0
1992	ARG	KOR	18.7714244230121
1992	KOR	ARG	20.1676978112531
1993	ARG	KOR	18.1890618817368
1993	KOR	ARG	20.2553043896686
1994	ARG	KOR	18.1889695291657
1994	KOR	ARG	20.1867500967409
1995	ARG	KOR	18.8231968703423
1995	KOR	ARG	19.8295085782384
1996	ARG	KOR	19.3217038501887
1996	KOR	ARG	19.9677420973197
1997	ARG	KOR	19.4186379355071
1997	KOR	ARG	20.3466404395939
1998	ARG	KOR	18.6858245347912
1998	KOR	ARG	20.3479156488037
1999	ARG	KOR	18.9446324763557
1999	KOR	ARG	20.1832042513202
2000	ARG	KOR	19.0694016141176
2000	KOR	ARG	20.0158943225208
1981	ARG	MYS	17.2086155791214
1981	MYS	ARG	14.2176254288265
1982	ARG	MYS	16.0834678008231
1982	MYS	ARG	14.8366214548906
1983	ARG	MYS	17.8427903733963
1983	MYS	ARG	13.1505280512059
1984	ARG	MYS	17.4497668543033
1984	MYS	ARG	12.3178547320941
1985	ARG	MYS	17.923615901442
1985	MYS	ARG	12.16778552024
1986	ARG	MYS	17.7007818895831
1986	MYS	ARG	14.2765586941313
1987	ARG	MYS	17.3898443587631
1987	MYS	ARG	14.5627305805163
1988	ARG	MYS	18.6111269964203
1988	MYS	ARG	17.6689400815042
1989	ARG	MYS	17.6399297875792
1989	MYS	ARG	14.3478705525258
1990	ARG	MYS	18.968242756554
1990	MYS	ARG	17.1864187259478
1991	ARG	MYS	18.4880177878742
1991	MYS	ARG	0.0
1992	ARG	MYS	18.4550912989693
1992	MYS	ARG	15.7714066712248
1993	ARG	MYS	18.6464441355643
1993	MYS	ARG	16.5791754381264
1994	ARG	MYS	18.3479524308862
1994	MYS	ARG	16.9436982058425
1995	ARG	MYS	19.495241190498
1995	MYS	ARG	18.5310891823515
1996	ARG	MYS	19.5262187957362
1996	MYS	ARG	18.6780238030767
1997	ARG	MYS	19.5329732429057
1997	MYS	ARG	19.1222184045364
1998	ARG	MYS	19.0358976356864
1998	MYS	ARG	19.294299970046
1999	ARG	MYS	19.1140495170598
1999	MYS	ARG	19.0427039406754
2000	ARG	MYS	19.0268848560987
2000	MYS	ARG	18.9863094181999
1981	ARG	MUS	8.6756407086383
1981	MUS	ARG	0.0
1982	ARG	MUS	7.96096435557805
1982	MUS	ARG	0.0
1983	ARG	MUS	7.74909653552583
1983	MUS	ARG	0.0
1984	ARG	MUS	14.3800741408974
1984	MUS	ARG	0.0
1985	ARG	MUS	0.0
1985	MUS	ARG	0.0
1986	ARG	MUS	14.401583214241
1986	MUS	ARG	0.0
1987	ARG	MUS	15.5147250080117
1987	MUS	ARG	0.0
1988	ARG	MUS	15.695768648688
1988	MUS	ARG	0.0
1989	ARG	MUS	16.3696171402021
1989	MUS	ARG	0.0
1990	ARG	MUS	15.9039430784188
1990	MUS	ARG	0.0
1991	ARG	MUS	16.2342789925144
1991	MUS	ARG	0.0
1992	ARG	MUS	16.8581317302754
1992	MUS	ARG	10.8154066758394
1993	ARG	MUS	16.6829301912375
1993	MUS	ARG	11.4613497413389
1994	ARG	MUS	16.8446044960979
1994	MUS	ARG	11.4847638372378
1995	ARG	MUS	16.7387191473575
1995	MUS	ARG	12.6705005229015
1996	ARG	MUS	16.6282475569287
1996	MUS	ARG	13.549902887713
1997	ARG	MUS	17.0863049789081
1997	MUS	ARG	13.7499399979157
1998	ARG	MUS	17.0384969115373
1998	MUS	ARG	14.0269743988745
1999	ARG	MUS	17.1342445495385
1999	MUS	ARG	13.9299449043117
2000	ARG	MUS	16.9499858636763
2000	MUS	ARG	13.2790935845314
1981	ARG	MEX	20.2295170493658
1981	MEX	ARG	18.6523992282281
1982	ARG	MEX	19.4355112311761
1982	MEX	ARG	18.520174830699
1983	ARG	MEX	18.0275940158235
1983	MEX	ARG	18.6013062820946
1984	ARG	MEX	19.5933267341586
1984	MEX	ARG	18.6841147565431
1985	ARG	MEX	19.9998044318607
1985	MEX	ARG	18.3769981634423
1986	ARG	MEX	19.4216786641991
1986	MEX	ARG	18.8738361147463
1987	ARG	MEX	18.1279662128061
1987	MEX	ARG	19.2623676920678
1988	ARG	MEX	19.1854013813675
1988	MEX	ARG	18.985267665733
1989	ARG	MEX	19.1226372667423
1989	MEX	ARG	18.7435558003978
1990	ARG	MEX	19.8419872165326
1990	MEX	ARG	18.852090334217
1991	ARG	MEX	19.9478561887113
1991	MEX	ARG	0.0
1992	ARG	MEX	18.9132114270876
1992	MEX	ARG	19.3239861054697
1993	ARG	MEX	19.0708997394988
1993	MEX	ARG	19.4524563497389
1994	ARG	MEX	19.7723766218519
1994	MEX	ARG	19.5289556127068
1995	ARG	MEX	19.1882499392365
1995	MEX	ARG	19.8682868569673
1996	ARG	MEX	19.6110403891969
1996	MEX	ARG	20.2019171995992
1997	ARG	MEX	19.3999775355059
1997	MEX	ARG	20.2975092334222
1998	ARG	MEX	19.4448370694023
1998	MEX	ARG	20.2727937167877
1999	ARG	MEX	19.2581442573455
1999	MEX	ARG	20.0442150993703
2000	ARG	MEX	19.3918937524854
2000	MEX	ARG	20.1215083191793
1981	ARG	MAR	17.3802667279041
1981	MAR	ARG	11.3623297733094
1982	ARG	MAR	17.1217581862839
1982	MAR	ARG	9.71866236686797
1983	ARG	MAR	17.0424582012504
1983	MAR	ARG	11.0101284691202
1984	ARG	MAR	16.835643057463
1984	MAR	ARG	0.0
1985	ARG	MAR	17.4710435629704
1985	MAR	ARG	0.0
1986	ARG	MAR	16.8247348722835
1986	MAR	ARG	10.0643952531321
1987	ARG	MAR	14.1779253225702
1987	MAR	ARG	10.6715481654878
1988	ARG	MAR	17.3833059610763
1988	MAR	ARG	13.3862335715687
1989	ARG	MAR	17.0304423365876
1989	MAR	ARG	14.4138361690884
1990	ARG	MAR	17.1863439405125
1990	MAR	ARG	13.9566445568761
1991	ARG	MAR	16.9063289680049
1991	MAR	ARG	0.0
1992	ARG	MAR	17.6512895509601
1992	MAR	ARG	15.0770720491351
1993	ARG	MAR	17.9117455219275
1993	MAR	ARG	15.1125439787436
1994	ARG	MAR	18.2756942755691
1994	MAR	ARG	14.7366219030019
1995	ARG	MAR	17.7278409858971
1995	MAR	ARG	15.8827593119042
1996	ARG	MAR	18.8071149356402
1996	MAR	ARG	16.8118714215814
1997	ARG	MAR	18.7748373237809
1997	MAR	ARG	16.6860481524222
1998	ARG	MAR	18.7704629178001
1998	MAR	ARG	15.9860736035369
1999	ARG	MAR	18.1213177692969
1999	MAR	ARG	15.5397553828173
2000	ARG	MAR	18.4250436227406
2000	MAR	ARG	15.1135645144221
1981	ARG	NPL	9.16455938854881
1981	NPL	ARG	0.0
1982	ARG	NPL	0.0
1982	NPL	ARG	0.0
1983	ARG	NPL	10.3465420624682
1983	NPL	ARG	0.0
1984	ARG	NPL	0.0
1984	NPL	ARG	0.0
1985	ARG	NPL	0.0
1985	NPL	ARG	0.0
1986	ARG	NPL	0.0
1986	NPL	ARG	0.0
1987	ARG	NPL	0.0
1987	NPL	ARG	0.0
1988	ARG	NPL	7.98860321668637
1988	NPL	ARG	0.0
1989	ARG	NPL	10.780755946418
1989	NPL	ARG	0.0
1990	ARG	NPL	9.28345693033643
1990	NPL	ARG	0.0
1991	ARG	NPL	0.0
1991	NPL	ARG	0.0
1992	ARG	NPL	15.2653648750608
1992	NPL	ARG	8.93569558553556
1993	ARG	NPL	14.2771365677477
1993	NPL	ARG	10.7500943536334
1994	ARG	NPL	14.9723155442798
1994	NPL	ARG	12.5035854281001
1995	ARG	NPL	15.8342383785091
1995	NPL	ARG	11.8388048432143
1996	ARG	NPL	15.8086644493158
1996	NPL	ARG	11.5175455027187
1997	ARG	NPL	15.0907355955334
1997	NPL	ARG	12.0578807732662
1998	ARG	NPL	14.2080755864162
1998	NPL	ARG	10.3185110865729
1999	ARG	NPL	16.599882812506
1999	NPL	ARG	10.2367629078627
2000	ARG	NPL	16.2786394511718
2000	NPL	ARG	10.5145023435575
1981	ARG	NLD	21.2255829206652
1981	NLD	ARG	19.8090577423934
